annual_average_employees,total_hours_worked,naics_code,industry_description,establishment_type,size,state,fatal_incident,source
24,22383.0,493110,generalwarehousingstorage,1.0,2,AL,0,OSHA_ITA_2016
124,190231.0,623110,convalescenthomesconvalescenthospitalsexceptpsychiatric,1.0,2,OH,0,OSHA_ITA_2016
11,17473.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
71,94195.0,623210,intellectualdevelopmentaldisabilityfacilitieseghomeshospitalsintermediatecarefacilitiesresidential,1.0,2,MO,0,OSHA_ITA_2016
55,40068.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,TX,0,OSHA_ITA_2016
45,89463.0,332313,plateworkegbendingcuttingpunchingshapingweldingfabricatedmetalmanufacturing,1.0,2,OK,0,OSHA_ITA_2016
83,171402.0,236220,additionalterationrenovationsalebuilderscommercialinstitutionalbuilding,1.0,2,PA,0,OSHA_ITA_2016
179,407560.0,326113,plasticsfilmunlaminatedsheetexceptpackagingmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
81,143602.0,532111,carrental,1.0,2,NC,0,OSHA_ITA_2016
61,120490.0,423510,semifinishedmetalproductsmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
1966,3039575.0,622110,generalmedicalsurgicalhospitals,1.0,3,PA,0,OSHA_ITA_2016
285,630470.0,316998,safetybeltsleathermanufacturing,1.0,3,NY,0,OSHA_ITA_2016
18,21244.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
218,413008.0,111419,herbfarminggrownundercover,1.0,2,CO,0,OSHA_ITA_2016
138,257383.0,333922,beltconveyorsystemsmanufacturing,1.0,2,TN,0,OSHA_ITA_2016
15,32221.0,423510,ferrousmetalsmerchantwholesalers,1.0,1,MI,0,OSHA_ITA_2016
25,52661.0,423510,ferrousmetalsmerchantwholesalers,1.0,2,TN,0,OSHA_ITA_2016
27,28987.0,442299,housewaresstores,1.0,2,MO,0,OSHA_ITA_2016
14,28763.0,423510,ferrousmetalsmerchantwholesalers,1.0,1,MI,0,OSHA_ITA_2016
78,171810.0,423510,ferrousmetalsmerchantwholesalers,1.0,2,MI,0,OSHA_ITA_2016
42,72995.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,TX,0,OSHA_ITA_2016
62,116863.0,623110,nursinghomes,1.0,2,OH,0,OSHA_ITA_2016
143,191147.0,327999,micaproductsmanufacturing,1.0,2,NY,0,OSHA_ITA_2016
168,338330.0,424990,generalmerchandisenondurablegoodsmerchantwholesalers,1.0,2,TX,0,OSHA_ITA_2016
240,481830.0,332111,hotforgingsmadepurchasedironsteelunfinished,1.0,2,OH,0,OSHA_ITA_2016
276,485447.0,622110,hospitalsgeneralmedicalsurgical,1.0,3,IL,0,OSHA_ITA_2016
381,624783.0,238210,electriccontracting,1.0,3,GA,0,OSHA_ITA_2016
36,76376.0,493110,generalwarehousingstorage,1.0,2,NC,0,OSHA_ITA_2016
145,133000.0,624310,vocationalrehabilitationhabilitationservicesegjobcounselingjobtrainingworkexperience,1.0,2,MN,0,OSHA_ITA_2016
13,20103.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
149,223904.0,623110,nursinghomes,1.0,2,KY,0,OSHA_ITA_2016
11,19566.0,111419,herbfarminggrownundercover,1.0,2,CO,0,OSHA_ITA_2016
503,708456.0,622110,generalmedicalsurgicalhospitals,1.0,3,PA,0,OSHA_ITA_2016
36,71534.0,333314,gunsightingfirecontrolequipmentinstrumentsopticalmanufacturing,1.0,2,TX,0,OSHA_ITA_2016
59,117398.0,332811,heattreatingmetalsmetalproductstrade,1.0,2,MI,0,OSHA_ITA_2016
21,41935.0,238220,mechanicalcontractors,1.0,2,NC,0,OSHA_ITA_2016
21,31883.0,561110,administrativemanagementservices,1.0,2,TX,0,OSHA_ITA_2016
56,32549.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
21,58050.0,561720,residentialcleaningservices,1.0,2,FL,0,OSHA_ITA_2016
24,46617.0,221122,electricpowerdistributionsystems,1.0,2,IA,0,OSHA_ITA_2016
152,185532.0,532111,carrental,1.0,2,NC,0,OSHA_ITA_2016
119,186296.0,238310,acousticalceilingtilepanelinstallation,1.0,2,MO,0,OSHA_ITA_2016
1501,1895238.0,611310,collegesuniversitiesprofessionalschools,1.0,3,NC,0,OSHA_ITA_2016
20,28080.0,812930,automobileparkinggarageslots,3.0,2,SC,0,OSHA_ITA_2016
96,164761.0,561110,officeadministrationservices,1.0,2,OH,0,OSHA_ITA_2016
63,100642.0,561110,officeadministrationservices,1.0,2,PA,0,OSHA_ITA_2016
49,101189.0,561110,officeadministrationservices,1.0,2,PA,0,OSHA_ITA_2016
23,43220.0,561110,officeadministrationservices,1.0,2,PA,0,OSHA_ITA_2016
126,220549.0,236210,foodprocessingplantconstruction,1.0,2,PA,0,OSHA_ITA_2016
271,535045.0,493110,generalwarehousingstorage,1.0,3,PA,0,OSHA_ITA_2016
221,439385.0,493110,generalwarehousingstorage,1.0,2,PA,0,OSHA_ITA_2016
203,394440.0,493110,generalwarehousingstorage,1.0,2,PA,0,OSHA_ITA_2016
213,416324.0,493110,generalwarehousingstorage,1.0,2,OH,0,OSHA_ITA_2016
348,675028.0,493110,generalwarehousingstorage,1.0,3,OH,0,OSHA_ITA_2016
142,281714.0,493110,generalwarehousingstorage,1.0,2,OH,0,OSHA_ITA_2016
30,66983.0,311991,foodpreparedperishablepackagedindividualresale,1.0,2,PA,0,OSHA_ITA_2016
257,627189.0,493110,generalwarehousingstorage,1.0,3,PA,0,OSHA_ITA_2016
23,70323.0,493110,generalwarehousingstorage,1.0,2,PA,0,OSHA_ITA_2016
142,281714.0,493110,generalwarehousingstorage,1.0,2,PA,0,OSHA_ITA_2016
25,44457.0,447110,gasolinestationsconveniencestores,1.0,2,TX,0,OSHA_ITA_2016
25,41609.0,447110,gasolinestationsconveniencestores,1.0,2,OH,0,OSHA_ITA_2016
40,39953.0,493110,generalwarehousingstorage,1.0,2,AR,0,OSHA_ITA_2016
75,116190.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
41,32000.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
255,497138.0,332312,fabricatedstructuralmetalmanufacturing,1.0,3,TX,0,OSHA_ITA_2016
95,278394.0,321212,panelssoftwoodplywoodmanufacturing,1.0,3,MS,0,OSHA_ITA_2016
240,281239.0,721110,hotelsexceptcasinohotels,1.0,2,PA,0,OSHA_ITA_2016
66,131069.0,238140,stuccocontractors,1.0,2,AZ,0,OSHA_ITA_2016
14,22329.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
22,21518.0,624110,childguidanceagencies,1.0,2,TX,0,OSHA_ITA_2016
3928,9077080.0,336611,shipyardefacilitycapablebuildingships,1.0,3,AL,1,OSHA_ITA_2016
55,74917.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
796,1360608.0,621111,physiciansexceptmentalhealthofficesegcentersclinics,1.0,3,PA,0,OSHA_ITA_2016
51,35000.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
35,75596.0,423930,tiresscrapmerchantwholesalers,1.0,2,PA,0,OSHA_ITA_2016
10,15039.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
125,146942.0,622110,hospitalsgeneralmedicalsurgical,1.0,2,MI,0,OSHA_ITA_2016
252,195871.0,561320,temporarystaffingservices,1.0,3,OH,0,OSHA_ITA_2016
22,25000.0,812930,automobileparkinggarageslots,3.0,2,KY,0,OSHA_ITA_2016
20,26300.0,721110,hotelsexceptcasinohotels,1.0,2,OH,0,OSHA_ITA_2016
39,30400.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
390,760889.0,326199,awningsrigidplasticsfiberglassmanufacturing,1.0,3,WI,0,OSHA_ITA_2016
15,20833.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
735,1784449.0,335311,distributiontransformerselectricmanufacturing,1.0,3,MO,0,OSHA_ITA_2016
51,68641.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
45,93600.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,TX,0,OSHA_ITA_2016
40,77795.0,551114,corporateoffices,1.0,2,TX,0,OSHA_ITA_2016
279,599976.0,335314,relayselectricalelectronicmanufacturing,1.0,3,NC,0,OSHA_ITA_2016
20,37100.0,493110,generalwarehousingstorage,1.0,2,IL,0,OSHA_ITA_2016
297,498947.0,623110,skillednursingfacilities,1.0,3,IA,0,OSHA_ITA_2016
57,30000.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
75,161572.0,221122,distributionelectricpower,1.0,2,TX,0,OSHA_ITA_2016
154,268329.0,339950,scoreboardsmanufacturing,1.0,2,WI,0,OSHA_ITA_2016
54,92560.0,424910,seedsegfieldflowergardenmerchantwholesalers,1.0,2,NY,0,OSHA_ITA_2016
23,46437.0,424910,seedsegfieldflowergardenmerchantwholesalers,1.0,2,NY,0,OSHA_ITA_2016
53,11024.0,424910,seedsegfieldflowergardenmerchantwholesalers,1.0,2,NY,0,OSHA_ITA_2016
50,107520.0,424910,seedsegfieldflowergardenmerchantwholesalers,1.0,2,NY,0,OSHA_ITA_2016
13,15914.0,447110,gasolinestationsconveniencestores,1.0,1,MT,0,OSHA_ITA_2016
18,19999.0,322220,paperbagscoatedmadepurchasedpaper,1.0,2,CT,0,OSHA_ITA_2016
75,122516.0,238160,lowsloperoofinginstallation,1.0,2,NJ,0,OSHA_ITA_2016
422,825798.0,621420,mentalhealthcentersclinicsexcepthospitalsoutpatient,1.0,3,OH,0,OSHA_ITA_2016
85,178982.0,325180,boroncompoundsnotspecifiedelsewhereprocessmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
101,61535.0,713940,athleticclubfacilitiesphysicalfitness,1.0,2,IA,0,OSHA_ITA_2016
30,37720.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,FL,0,OSHA_ITA_2016
35,71613.0,333318,cookingequipmentefryersmicrowaveovensovensrangescommercialtypemanufacturing,1.0,2,KY,0,OSHA_ITA_2016
83,161593.0,327320,readymixconcretemanufacturingdistributing,1.0,2,VT,0,OSHA_ITA_2016
49,65327.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
24,27040.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
62,125104.0,326112,filmplasticspackagingmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
6,6241.0,624120,selfhelporganizationsdisabledpersonselderlypersonsdiagnosedintellectualdevelopmentaldisabilities,1.0,1,MO,0,OSHA_ITA_2016
30,62400.0,332811,hardeningeheattreatingmetalsmetalproductstrade,1.0,2,OH,0,OSHA_ITA_2016
280,581472.0,561990,electricalmeterreadingservicescontract,1.0,3,NY,0,OSHA_ITA_2016
479,832520.0,561422,customerservicecallcenters,1.0,3,NY,0,OSHA_ITA_2016
250,461516.0,551114,centralizedadministrativeoffices,1.0,3,NY,0,OSHA_ITA_2016
1202,2650142.0,221122,distributionelectricpower,1.0,3,NY,0,OSHA_ITA_2016
683,1197446.0,561990,electricalmeterreadingservicescontract,1.0,3,NJ,0,OSHA_ITA_2016
844,1520113.0,561422,customerservicecallcenters,1.0,3,NJ,0,OSHA_ITA_2016
2066,4978906.0,221210,naturalgasdistributionsystems,1.0,3,NJ,0,OSHA_ITA_2016
785,1631951.0,237130,electricpowertransmissionlinetowerconstruction,1.0,3,NJ,0,OSHA_ITA_2016
2674,5995044.0,221122,distributionelectricpower,1.0,3,NJ,0,OSHA_ITA_2016
1069,2300470.0,221112,electricpowergenerationfossilfuelegcoaloilgas,1.0,3,NJ,0,OSHA_ITA_2016
1045,1935084.0,551114,centralizedadministrativeoffices,1.0,3,NJ,0,OSHA_ITA_2016
1045,1935084.0,221113,powergenerationnuclearelectric,1.0,3,NJ,0,OSHA_ITA_2016
175,377071.0,321219,orientedstrandboardosbmanufacturing,1.0,2,LA,0,OSHA_ITA_2016
47,97760.0,334519,radiationdetectionmonitoringinstrumentsmanufacturing,1.0,2,PA,0,OSHA_ITA_2016
60,89100.0,621111,medicaldoctorsmdsexceptmentalhealthofficesegcentersclinics,1.0,2,PA,0,OSHA_ITA_2016
312,633652.0,325992,filmsensitizedegcameramotionpicturexraymanufacturing,1.0,3,TX,0,OSHA_ITA_2016
21,36528.0,562991,portabletoiletrentingservicing,1.0,2,ID,0,OSHA_ITA_2016
20,35986.0,238290,insulationboilerductpipeinstallation,1.0,2,TX,0,OSHA_ITA_2016
70,80933.0,236116,condominiummultifamilyconstructiongeneralcontractors,1.0,2,TX,0,OSHA_ITA_2016
185,303259.0,332312,fabricatedstructuralmetalmanufacturing,1.0,2,NV,0,OSHA_ITA_2016
20,28080.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
12,26040.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
20,38691.0,311119,animalfeedmillsexceptdogcatmanufacturing,1.0,2,NY,0,OSHA_ITA_2016
146,8328.0,485410,busoperationschoolemployee,3.0,2,TX,0,OSHA_ITA_2016
22,42928.0,327999,micaproductsmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
2,3850.0,238220,heatingventilationairconditioninghvaccontractors,1.0,1,NY,0,OSHA_ITA_2016
5,10191.0,238220,heatingventilationairconditioninghvaccontractors,1.0,1,NY,0,OSHA_ITA_2016
5,8993.0,238220,heatingventilationairconditioninghvaccontractors,1.0,1,NY,0,OSHA_ITA_2016
160,167248.0,622110,generalmedicalsurgicalhospitals,3.0,2,WV,0,OSHA_ITA_2016
25,50141.0,327320,readymixconcretemanufacturingdistributing,1.0,2,VT,0,OSHA_ITA_2016
253,708072.0,326199,packagingplasticsegblisterbubblemanufacturing,1.0,3,TX,0,OSHA_ITA_2016
22,31200.0,453310,usedmerchandisestores,1.0,2,MN,0,OSHA_ITA_2016
25,21159.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
67,149226.0,562212,solidwastelandfillscombinedcollectionlocalhaulingnonhazardouswastematerials,3.0,2,PA,0,OSHA_ITA_2016
21,54080.0,484230,bulkliquidstruckinglongdistance,1.0,2,AL,0,OSHA_ITA_2016
22,38833.0,327320,readymixconcretemanufacturingdistributing,1.0,2,NY,0,OSHA_ITA_2016
59,99000.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,FL,0,OSHA_ITA_2016
48,81794.0,236220,commercialbuildingconstructiongeneralcontractors,1.0,2,MI,0,OSHA_ITA_2016
30,57774.0,336320,wiringharnessignitionsetsinternalcombustionenginesmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
50,88581.0,336320,wiringharnessignitionsetsinternalcombustionenginesmanufacturing,1.0,2,MI,0,OSHA_ITA_2016
415,1166839.0,311615,processedpoultrymanufacturing,2.0,3,VA,0,OSHA_ITA_2016
72,139715.0,493110,generalwarehousingstorage,1.0,2,TN,0,OSHA_ITA_2016
17,27165.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
50,30829.0,713940,athleticclubfacilitiesphysicalfitness,1.0,2,NE,0,OSHA_ITA_2016
40,55182.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
185,487127.0,622310,hospitalsspecialtyexceptpsychiatricsubstanceabuse,1.0,2,GA,0,OSHA_ITA_2016
66,152376.0,237310,roadconstruction,1.0,2,MT,0,OSHA_ITA_2016
342,986738.0,811310,industrialequipmentmachineryrepairmaintenanceservices,1.0,3,TX,0,OSHA_ITA_2016
247,327609.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
133,172809.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
133,192638.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
154,193481.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
104,159709.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
100,131162.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
154,201977.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
166,220227.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
115,162543.0,445110,grocerystores,1.0,2,OH,0,OSHA_ITA_2016
370,473296.0,445110,grocerystores,1.0,3,OH,0,OSHA_ITA_2016
1063,2449883.0,561110,officeadministrationservices,1.0,3,PA,0,OSHA_ITA_2016
327,520493.0,445110,grocerystores,1.0,3,TX,0,OSHA_ITA_2016
39,78145.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
27,35145.0,561110,officeadministrationservices,1.0,2,PA,0,OSHA_ITA_2016
110,224807.0,331318,aluminumbarmadeextrudingpurchasedaluminum,1.0,2,NC,0,OSHA_ITA_2016
4,6959.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
44,102787.0,115310,forestmanagementplanspreparation,1.0,2,LA,0,OSHA_ITA_2016
35,36105.0,442299,housewaresstores,1.0,2,TN,0,OSHA_ITA_2016
65,163344.0,336330,automotivetruckbussuspensionassembliespartsexceptspringsmanufacturing,1.0,2,OH,0,OSHA_ITA_2016
76,85160.0,442299,housewaresstores,1.0,2,CA,0,OSHA_ITA_2016
69,71054.0,441110,automobiledealersnewonlynewused,1.0,2,FL,0,OSHA_ITA_2016
36,51669.0,623312,assistedlivingfacilitiessitenursingcarefacilities,1.0,2,NC,0,OSHA_ITA_2016
37,54012.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
242,463543.0,441310,partsaccessoriesdealersautomotive,1.0,3,IL,0,OSHA_ITA_2016
38,100882.0,237310,pavementhighwayroadstreetbridgeairportrunwayconstruction,1.0,2,NJ,0,OSHA_ITA_2016
66,137280.0,541330,engineeringconsultingservices,1.0,2,GA,0,OSHA_ITA_2016
3,4087.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
48,71187.0,621910,emergencymedicaltransportationservicesairground,1.0,2,IL,0,OSHA_ITA_2016
18,23958.0,493190,bulkpetroleumstorage,1.0,1,IL,0,OSHA_ITA_2016
53,84093.0,441210,recreationalvehiclervdealers,1.0,2,NY,0,OSHA_ITA_2016
27,55677.0,236220,commercialbuildingconstructiongeneralcontractors,1.0,2,NY,0,OSHA_ITA_2016
30,59785.0,238290,machinerigging,1.0,2,VA,0,OSHA_ITA_2016
30,424710.0,424710,bulkstationspetroleum,1.0,2,IL,0,OSHA_ITA_2016
43,61551.0,445110,grocerystores,1.0,2,TX,0,OSHA_ITA_2016
66,97458.0,481112,freightcarriersexceptaircouriersairscheduled,1.0,2,FL,0,OSHA_ITA_2016
110,197360.0,623110,skillednursingfacilities,1.0,2,PA,0,OSHA_ITA_2016
42,94423.0,237310,pavementhighwayroadstreetbridgeairportrunwayconstruction,1.0,2,NJ,0,OSHA_ITA_2016
49,84823.0,331210,pipeegheavyrivetedlockjointseamlessweldedmadepurchasedironsteel,1.0,2,MS,0,OSHA_ITA_2016
80,166079.0,621910,emergencymedicaltransportationservicesairground,1.0,2,IL,0,OSHA_ITA_2016
1,2080.0,623210,grouphomesintellectualdevelopmentaldisability,1.0,2,TX,0,OSHA_ITA_2016
860,1534240.0,541330,engineeringservices,1.0,3,MI,0,OSHA_ITA_2016
3189,5689176.0,541330,engineeringservices,1.0,3,MI,0,OSHA_ITA_2016
93,195300.0,333999,manufacturing,1.0,2,OH,0,OSHA_ITA_2016
59,123900.0,333999,manufacturing,1.0,2,OH,0,OSHA_ITA_2016
195,409500.0,333999,manufacturing,1.0,2,OH,0,OSHA_ITA_2016
341,496203.0,622110,Oil and Gas Extraction,3.0,3,TX,0,OSHA_ITA_2016
110,216341.0,332322,fabricatedmetalproducts,1.0,2,IL,0,OSHA_ITA_2016
224,470400.0,333999,manufacturing,1.0,2,OH,0,OSHA_ITA_2016
390,819000.0,333911,manufacturing,1.0,3,GA,0,OSHA_ITA_2016
205,430500.0,333514,manufacturing,1.0,2,WI,0,OSHA_ITA_2016
29,60900.0,333514,manufacturing,1.0,2,WI,0,OSHA_ITA_2016
32,67200.0,333999,engineering,1.0,2,MI,0,OSHA_ITA_2016
16,33600.0,333999,engineering,1.0,2,MI,0,OSHA_ITA_2016
256,537600.0,326199,manufacturing,1.0,3,RI,0,OSHA_ITA_2016
147,308700.0,326199,manufacturing,1.0,2,CO,0,OSHA_ITA_2016
15,27268.0,444190,buildingmaterialssupplydealers,Operating,1,PA,0,OSHA_ITA_2016
200,401623.0,238910,excavationcontractors,1.0,2,PA,0,OSHA_ITA_2016
69,144900.0,333514,manufacturing,1.0,2,PA,0,OSHA_ITA_2016
22,38398.0,444190,buildingmaterialssupplydealers,Operating,2,PA,0,OSHA_ITA_2016
38,79800.0,333514,manufacturing,1.0,2,NC,0,OSHA_ITA_2016
218,425348.0,332919,metalvalvepipemanufacturing,1.0,2,OH,0,OSHA_ITA_2016
16,31189.0,444190,buildingmaterialssupplydealers,Operating,1,PA,0,OSHA_ITA_2016
73,181123.0,238220,service,1.0,2,PA,0,OSHA_ITA_2016
148,310800.0,333514,manufacturing,1.0,2,VA,0,OSHA_ITA_2016
110,229119.0,332919,metalvalvepipemanufacturing,1.0,2,OH,0,OSHA_ITA_2016
12,24843.0,444190,buildingmaterialssupplydealers,Operating,1,PA,0,OSHA_ITA_2016
26,48976.0,237310,highaybridgemaintenance,3.0,2,TN,0,OSHA_ITA_2016
110,231000.0,333514,manufacturing,1.0,2,OH,0,OSHA_ITA_2016
86,168596.0,444190,buildingmaterialssupplydealers,Operating,2,PA,0,OSHA_ITA_2016
39,81900.0,333514,manufacturing,1.0,2,WI,0,OSHA_ITA_2016
14,26128.0,444190,buildingmaterialssupplydealers,Operating,1,PA,0,OSHA_ITA_2016
197,413700.0,333911,manufacturing,1.0,2,GA,0,OSHA_ITA_2016
44,87907.0,321214,floortrusseswoodmanufacturing,Operating,2,PA,0,OSHA_ITA_2016
539,1508.0,622110,generalmedicalsurgicalhospital,1.0,3,TX,0,OSHA_ITA_2016
105,210983.0,332911,metalvalvemanufacturing,1.0,2,AL,0,OSHA_ITA_2016
67,48223.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
76,58855.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
69,53787.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
136,111661.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
216,170503.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
722,1369699.0,326199,awningsrigidplasticsfiberglassmanufacturing,1.0,3,WI,0,OSHA_ITA_2016
56,41330.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
63,48162.0,445110,retailgrocery,1.0,2,AL,0,OSHA_ITA_2016
11,22199.0,445110,retailgrocery,1.0,1,AL,0,OSHA_ITA_2016
59,104377.0,238210,lowvoltageelectricalwork,1.0,2,CA,0,OSHA_ITA_2016
132,234110.0,336412,tinkerhmcstc,1.0,2,OK,0,OSHA_ITA_2016
124,109608.0,311615,meatpoultrybeefprocessingmanufacturing,2.0,2,IL,0,OSHA_ITA_2016
133,249985.0,221210,gasnaturaldistribution,1.0,2,VA,0,OSHA_ITA_2016
25,47028.0,321920,woodcontainerpalletmanufacturing,1.0,2,TN,0,OSHA_ITA_2016
50,103831.0,326191,plasticsplumbingfixturemanufacturing,1.0,2,TN,0,OSHA_ITA_2016
20,35499.0,332510,hardwaremanufacturing,1.0,2,TN,0,OSHA_ITA_2016
25,61630.0,337124,metalhouseholdfurnituremanufacturing,1.0,2,TN,0,OSHA_ITA_2016
6,7916.0,621999,allotherambulatoryhealthcareservices,1.0,2,TN,0,OSHA_ITA_2016
19,20578.0,624221,temporaryshelters,1.0,2,TN,0,OSHA_ITA_2016
53,119187.0,238152,nonresidentialglassglazingcontractors,1.0,2,TN,0,OSHA_ITA_2016
23,39988.0,485999,allothertransitgroundpassengertransportation,1.0,2,TN,0,OSHA_ITA_2016
77,156855.0,326160,blowmolding,1.0,2,MD,0,OSHA_ITA_2016
65,123775.0,326160,blowmolding,1.0,2,NY,0,OSHA_ITA_2016
73,143287.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
108,202218.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
76,145717.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
53,110942.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
43,66547.0,326160,blowmolding,1.0,2,MS,0,OSHA_ITA_2016
65,113246.0,326160,blowmolding,1.0,2,NC,0,OSHA_ITA_2016
73,165785.0,326160,blowmolding,1.0,2,IL,0,OSHA_ITA_2016
61,114856.0,326160,blowmolding,1.0,2,TX,0,OSHA_ITA_2016
38,76000.0,481111,scheduledairtransportation,1.0,2,TN,0,OSHA_ITA_2016
213,372252.0,326160,blowmolding,1.0,2,KS,0,OSHA_ITA_2016
234,468000.0,481111,scheduledairtransportation,1.0,3,WA,0,OSHA_ITA_2016
29,56653.0,326160,blowmolding,1.0,2,WA,0,OSHA_ITA_2016
74,148000.0,481111,scheduledairtransportation,1.0,2,CT,0,OSHA_ITA_2016
28,56000.0,481111,scheduledairtransportation,1.0,2,MA,0,OSHA_ITA_2016
41,84388.0,326160,blowmolding,1.0,2,AR,0,OSHA_ITA_2016
37,74996.0,326160,blowmolding,1.0,2,AR,0,OSHA_ITA_2016
66,98033.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
128,283883.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
57,115489.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
86,164014.0,326160,blowmolding,1.0,2,TN,0,OSHA_ITA_2016
42,83817.0,326160,blowmolding,1.0,2,AZ,0,OSHA_ITA_2016
91,193076.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
38,73200.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
60,134937.0,326160,blowmolding,1.0,2,CA,0,OSHA_ITA_2016
33,63710.0,326160,blowmolding,1.0,2,UT,0,OSHA_ITA_2016
33,64622.0,326160,blowmolding,1.0,2,WA,0,OSHA_ITA_2016
65,146457.0,326160,blowmolding,1.0,2,GA,0,OSHA_ITA_2016
53,104258.0,326160,blowmolding,1.0,2,GA,0,OSHA_ITA_2016
68,143699.0,326160,blowmolding,1.0,2,IL,0,OSHA_ITA_2016
20,37933.0,326160,blowmolding,1.0,2,MN,0,OSHA_ITA_2016
96,169225.0,326160,blowmolding,1.0,2,TX,0,OSHA_ITA_2016
61,124218.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
79,163900.0,488119,otherairportservices,1.0,2,MA,0,OSHA_ITA_2016
49,105253.0,326160,blowmolding,1.0,2,PA,0,OSHA_ITA_2016
337,699969.0,488119,otherairportservices,1.0,3,NJ,0,OSHA_ITA_2016
60,113290.0,562920,recycling,1.0,2,CA,0,OSHA_ITA_2016
92,196654.0,562920,recycling,1.0,2,NC,0,OSHA_ITA_2016
39,73023.0,326160,blowmolding,1.0,1,TX,0,OSHA_ITA_2016
117,271745.0,331420,copperrollingdrawingextrudingalloying,1.0,2,TX,0,OSHA_ITA_2016
145,302032.0,488119,otherairportservices,1.0,2,MA,0,OSHA_ITA_2016
502,1215787.0,331420,copperrollingdrawingextrudingalloying,1.0,3,GA,0,OSHA_ITA_2016
226,470205.0,335929,othercommunicationenergywiremanufacturing,1.0,2,GA,0,OSHA_ITA_2016
