feature,importance
categorical__industry_description_cigarettesmanufacturing,0.0
categorical__industry_description_cigarettepapermadepurchasedpaper,0.0
categorical__industry_description_cigarettelightersexceptpreciousmetalmanufacturing,0.0
categorical__industry_description_cityplanningservices,0.0
categorical__industry_description_citymanagersoffice,0.0
categorical__industry_description_cityhall,0.0
categorical__industry_description_citycouncil,0.0
categorical__industry_description_citybusservicesexceptmixedmode,0.0
categorical__industry_description_citrusgrovecultivationservices,0.0
categorical__industry_description_citrusexceptorangegroves,0.0
categorical__industry_description_circusshowmovingaroundworldnotworkingpermanentlocationusa,0.0
categorical__industry_description_circuses,0.0
categorical__industry_description_circuscompanies,0.0
categorical__industry_description_circulareweftfabricsknitting,0.0
categorical__industry_description_circuitcourts,0.0
categorical__industry_description_cleaningcompoundspreparationsmerchantwholesalers,0.0
categorical__industry_description_cleaningcarpets,0.0
categorical__industry_description_cleaningbuildinginteriorsduringimmediatelyafterconstruction,0.0
categorical__industry_description_cleaningbuildingexteriorsexceptsandblastingwindowcleaning,0.0
categorical__industry_description_clayworkingtemperingmachinerymanufacturing,0.0
categorical__industry_description_clayrefractoriesegmortarbricktileblockmanufacturing,0.0
categorical__industry_description_claynaturalminingbeneficiating,0.0
categorical__industry_description_clayfireminingbeneficiating,0.0
categorical__industry_description_clayceramicrefractorymineralsminingbeneficiating,0.0
categorical__industry_description_claybuildingmaterialrefractoriesmanufacturing,0.0
categorical__industry_description_claybrickmanufacturing,0.0
categorical__industry_description_classicalmusicalgroups,0.0
categorical__industry_description_clampssurgicalmanufacturing,0.0
categorical__industry_description_claimsprocessingservicesinsurancethirdparty,0.0
categorical__industry_description_civilrightscommissions,0.0
categorical__industry_description_clerk,0.0
categorical__industry_description_clericaltelecommuteremployees,0.0
categorical__industry_description_clearinghousescommodityexchangesecuritiesexchange,0.0
categorical__industry_description_cleanroomapparelsupplyservices,0.0
categorical__industry_description_cleaningswimmingpools,0.0
categorical__industry_description_cleaningservicescarpetrug,0.0
categorical__industry_description_cleaningpoultryhouses,0.0
categorical__industry_description_cleaningoilgasfieldleasetankscontractbasis,0.0
categorical__industry_description_cleaningoffices,0.0
categorical__industry_description_cleaningnewbuildinginteriorsimmediatelyafterconstruction,0.0
categorical__industry_description_cleaningmachineryminingtypemanufacturing,0.0
categorical__industry_description_cleaninghomes,0.0
categorical__industry_description_cleaningequipmentultrasonicexceptdentalmedicalmanufacturing,0.0
categorical__industry_description_cleaningegpowersweepingwashingdrivewaysparkinglots,0.0
categorical__industry_description_cleaningdyeingplantsexceptrugcleaningplants,0.0
categorical__industry_description_cleaningdescalingmetalsmetalproductstrade,0.0
categorical__industry_description_clothespinsplasticsmanufacturing,0.0
categorical__industry_description_clotheshangersplasticsmanufacturing,0.0
categorical__industry_description_closuresmetalstamping,0.0
categorical__industry_description_closetorganizersysteminstallation,0.0
categorical__industry_description_closetorganizerstores,0.0
categorical__industry_description_closedsold,0.0
categorical__industry_description_closedcircuittelevisionequipmentmanufacturing,0.0
categorical__industry_description_closed,0.0
categorical__industry_description_clockshops,0.0
categorical__industry_description_clippingservicesnews,0.0
categorical__industry_description_clippersfingernailtoenailmanufacturing,0.0
categorical__industry_description_clinicscentershealthpractitionersmultiindustrydegrees,0.0
categorical__industry_description_clinicalpsychologistsofficesegcentersclinics,0.0
categorical__industry_description_clinicalpharmacistsofficesegcentersclinics,0.0
categorical__industry_description_coalchutessheetmetalexceptstampingsmanufacturing,0.0
categorical__industry_description_co2distribution,0.0
categorical__industry_description_cncmachining,0.0
categorical__industry_description_cncmachinesalesservice,0.0
categorical__industry_description_clothwovenwiremadepurchasedwire,0.0
categorical__industry_description_clothsdustingpolishingchemicallytreatedmanufacturing,0.0
categorical__industry_description_clothingwomenschildrensinfantsmerchantwholesalers,0.0
categorical__industry_description_clothingwaterproofcutsewnpurchasedfabricexceptapparelcontractors,0.0
categorical__industry_description_clothingstoreswomensgirls,0.0
categorical__industry_description_clothingstoresused,0.0
categorical__industry_description_clothingstoresfamily,0.0
categorical__industry_description_clothingrentalexceptindustriallaundererlinensupply,0.0
categorical__industry_description_clothingmensboysmerchantwholesalers,0.0
categorical__industry_description_clothingembroideryprinting,0.0
categorical__industry_description_clothingdesignservices,0.0
categorical__industry_description_clothingaccessorieswomenschildrensinfantsmerchantwholesalers,0.0
categorical__industry_description_coatsexceptfurleatherwaterproofmensboyscutsewnpurchasedfabricexceptapparelcontractors,0.0
categorical__industry_description_coatingsresearchdevelopment,0.0
categorical__industry_description_coatingsmanufacturing,0.0
categorical__industry_description_coatingsapplication,0.0
categorical__industry_description_coatingpurchasedpaperspackagingapplications,0.0
categorical__industry_description_coatingpurchasedpapersnonpackagingapplicationsexceptphotosensitivepaper,0.0
categorical__industry_description_coatingmetalsmetalproductstrade,0.0
categorical__industry_description_coatingmetalmetalproductsplasticstrade,0.0
categorical__industry_description_coatingcompoundstarmadepurchasedasphalticmaterials,0.0
categorical__industry_description_coathangersmadepurchasedwire,0.0
categorical__industry_description_coatedboardmadepaperboardmills,0.0
categorical__industry_description_coastalpassengertransportationdomesticports,0.0
categorical__industry_description_coaloreconveyorsmanufacturing,0.0
categorical__industry_description_coalminingsupportservicestunnelingblastingtrainingoverburdenremovalexceptsitepreparationrelatedconstructioncontractoractivities,0.0
categorical__industry_description_coalgasificationminesite,0.0
categorical__industry_description_coaldealersdirectselling,0.0
categorical__industry_description_coffeemakersurnscommercialtypemanufacturing,0.0
categorical__industry_description_coffeeinstantfreezedriedmanufacturing,0.0
categorical__industry_description_coffeefiltersmadepurchasedpaper,0.0
categorical__industry_description_coffeefarming,0.0
categorical__industry_description_coffeeextractsmanufacturing,0.0
categorical__industry_description_coffeebreakserviceprovidersdirectselling,0.0
categorical__industry_description_coffeeblendedmanufacturing,0.0
categorical__industry_description_codingdatingimprintingpackagingmachinerymanufacturing,0.0
categorical__industry_description_codfishing,0.0
categorical__industry_description_codeinederivativesebasicchemicalsmanufacturing,0.0
categorical__industry_description_codeenforcement,0.0
categorical__industry_description_cocksdrainplumbingmanufacturing,0.0
categorical__industry_description_cobaltcompoundsnotspecifiedelsewhereprocessmanufacturing,0.0
categorical__industry_description_coaxialmechanicalfacesealsmanufacturing,0.0
categorical__industry_description_coaxialconnectorsmanufacturing,0.0
categorical__industry_description_coattrimmingsfabriccutsewapparelcontractors,0.0
categorical__industry_description_coinoperatedlaundrydrycleaningrouteseconcessionoperators,0.0
categorical__industry_description_coinoperateddrycleanerslaundries,0.0
categorical__industry_description_coilwindingcuttingmachinerymetalworkingmanufacturing,0.0
categorical__industry_description_coilspipemadepurchasedmetalpipe,0.0
categorical__industry_description_coilsmotorsgeneratorsmanufacturing,0.0
categorical__industry_description_coilsignitioninternalcombustionenginesmanufacturing,0.0
categorical__industry_description_coiledspringsheavygaugemetalmanufacturing,0.0
categorical__industry_description_coiledspringsexceptclockwatchlightgaugemadepurchasedwirestripmanufacturing,0.0
categorical__industry_description_coilcoating,0.0
categorical__industry_description_cogenerationplantconstruction,0.0
categorical__industry_description_cofferdamconstruction,0.0
categorical__industry_description_coffeeteaepackagedstores,0.0
categorical__industry_description_coffeeshopspremisebrewing,0.0
categorical__industry_description_coffeeroasting,0.0
categorical__industry_description_coffeeroasterdistributor,0.0
categorical__industry_description_coffeemerchantwholesalers,0.0
categorical__industry_description_collectionagencies,0.0
categorical__industry_description_collectingdistributingagentslaundrydrycleaning,0.0
categorical__industry_description_collarsshaftpowertransmissionequipmentmanufacturing,0.0
categorical__industry_description_collardfarmingfieldbeddingplantseedproduction,0.0
categorical__industry_description_collagensausagecasingsmadepurchasedhides,0.0
categorical__industry_description_coleslawfreshmanufacturing,0.0
categorical__industry_description_coldstorageplantconstruction,0.0
categorical__industry_description_coldstoragelockerservices,0.0
categorical__industry_description_coldforgingsmadepurchasednonferrousmetalsunfinished,0.0
categorical__industry_description_coldforgingsmadepurchasedironsteelunfinished,0.0
categorical__industry_description_cokepetroleummadepetroleumrefineries,0.0
categorical__industry_description_cokeovenproductsegcokegasestarsmadecokeovenestablishments,0.0
categorical__industry_description_cokeovengasproductiondistribution,0.0
categorical__industry_description_coinoperatedvendingmachinesmanufacturing,0.0
categorical__industry_description_combinationutilityservices,0.0
categorical__industry_description_combinationutilityservice,0.0
categorical__industry_description_combinationlivestockfarmingexceptdairypoultry,0.0
categorical__industry_description_columnsfractionatingheavygaugemetalmanufacturing,0.0
categorical__industry_description_columnsarchitecturalornamentalplasterworkmanufacturing,0.0
categorical__industry_description_colorpigmentsorganicexceptanimalblackboneblackmanufacturing,0.0
categorical__industry_description_colorpigmentsinorganicexceptboneblackcarbonblacklampblackmanufacturing,0.0
categorical__industry_description_colonscopeselectromedicalmanufacturing,0.0
categorical__industry_description_colognesmerchantwholesalers,0.0
categorical__industry_description_colognesmanufacturing,0.0
categorical__industry_description_colletsemachinetoolaccessorymanufacturing,0.0
categorical__industry_description_collegesuniversityprofessionalschools,0.0
categorical__industry_description_collectorsitemsmailorderhouses,0.0
categorical__industry_description_collectorringsmotorsgeneratorsmanufacturing,0.0
categorical__industry_description_commercialconstruction,0.0
categorical__industry_description_commercialbuildingrentalleasing,0.0
categorical__industry_description_commercialbuildingremodeltenantimprovements,0.0
categorical__industry_description_commercialbuildinggeneralcontractor,0.0
categorical__industry_description_commercialbanking,0.0
categorical__industry_description_commercialartservices,0.0
categorical__industry_description_comfortersmadepurchasedfabrics,0.0
categorical__industry_description_combustorsnonhazardoussolidwaste,0.0
categorical__industry_description_combustorshazardouswaste,0.0
categorical__industry_description_combustionengineeringconsultingservices,0.0
categorical__industry_description_combsplasticsmanufacturing,0.0
categorical__industry_description_combsmetalmanufacturing,0.0
categorical__industry_description_combiningagricultural,0.0
categorical__industry_description_combingtextilefibers,0.0
categorical__industry_description_combineseharvesterthreshersmanufacturing,0.0
categorical__industry_description_airpurificationequipmentportablemanufacturing,0.0
categorical__industry_description_airpowergenerationspecialists,0.0
categorical__industry_description_airporttransitsystemsoperationmaintenance,0.0
categorical__industry_description_airporttransitsystemsmaintenance,0.0
categorical__industry_description_airportterminalconstruction,0.0
categorical__industry_description_airportshuttleservices,0.0
categorical__industry_description_airportsciviloperationmaintenance,0.0
categorical__industry_description_airportrunwaylinepaintingegstriping,0.0
categorical__industry_description_airportrunwaylightingcontractors,0.0
categorical__industry_description_airportrunwayconstruction,0.0
categorical__industry_description_airportrampworkers,0.0
categorical__industry_description_airportoperator,0.0
categorical__industry_description_airportlimousineserviceseshuttle,0.0
categorical__industry_description_airportlightingtransformersmanufacturing,0.0
categorical__industry_description_airportcargohandlingservices,0.0
categorical__industry_description_commercialinstitutionalbuildingconstructuoin,0.0
categorical__industry_description_commercialindustrialmachineryrepair,0.0
categorical__industry_description_commercialindustrialmachineryequipmentrepair,0.0
categorical__industry_description_commercialindustrialmachineryequipmentexceptautomotiveelectronicrepairmaintenance,0.0
categorical__industry_description_commercialindustrialmachineryequipmentexceptautomotive,0.0
categorical__industry_description_commercialindustrialmachineryequipment,0.0
categorical__industry_description_commercialindustrialmachinery,0.0
categorical__industry_description_commercialgravureprintingexceptbooks,0.0
categorical__industry_description_commercialfreezerinstallation,0.0
categorical__industry_description_commercialdrywallinstall,0.0
categorical__industry_description_commercialdigitalprintingexceptbooks,0.0
categorical__industry_description_commercialcookingequipmentmerchantwholesalers,0.0
categorical__industry_description_commercialrefrigerationhvacservicerepair,0.0
categorical__industry_description_commercialrefrigerationequipmentrepairmaintenanceservices,0.0
categorical__industry_description_commercialrealestatepropertymanagersoffices,0.0
categorical__industry_description_commercialrealestateagentsoffices,0.0
categorical__industry_description_commercialrealestateagencies,0.0
categorical__industry_description_commercialprintingnotelsewhereclassified,0.0
categorical__industry_description_commercialprinting,0.0
categorical__industry_description_commercialphotographyservices,0.0
categorical__industry_description_commerciallithographicoffsetprintingexceptbooks,0.0
categorical__industry_description_commerciallightingfixtureselectricmanufacturing,0.0
categorical__industry_description_commercialletterpressprintingexceptbooks,0.0
categorical__industry_description_commerciallaundry,0.0
categorical__industry_description_commercialkitchenfoodpreparationequipmentegmixersovensstovesinstallation,0.0
categorical__industry_description_commercialinstitutionalbuildings,0.0
categorical__industry_description_commericialprinting,0.0
categorical__industry_description_commericalprinting,0.0
categorical__industry_description_commericalconstruction,0.0
categorical__industry_description_commerialresidentialroofingexteriorenvelopeservices,0.0
categorical__industry_description_commercialwindgeneration,0.0
categorical__industry_description_commercialtypedoorinstallation,0.0
categorical__industry_description_commercialtileinstallation,0.0
categorical__industry_description_commercialstelevisionproduction,0.0
categorical__industry_description_commercialstationerysuppliesmerchantwholesalers,0.0
categorical__industry_description_commercialscreenprinting,0.0
categorical__industry_description_commercialroofingsheetmetalcontractor,0.0
categorical__industry_description_commercialroofing,0.0
categorical__industry_description_commercialresidentialroofing,0.0
categorical__industry_description_commercialrefrigerationsysteminstallation,0.0
categorical__industry_description_communicationsequipmentmobilemicrowavemanufacturing,0.0
categorical__industry_description_communicationsequipmentmerchantwholesalers,0.0
categorical__industry_description_communicationscommissions,0.0
categorical__industry_description_communicationscablingwithinbuildingsca,0.0
categorical__industry_description_communications,0.0
categorical__industry_description_communicationequipmentinstallation,0.0
categorical__industry_description_communicationdesignservicesvisual,0.0
categorical__industry_description_communicationantennaconstruction,0.0
categorical__industry_description_commonsandquarryingbeneficiating,0.0
categorical__industry_description_commonclayminingbeneficiating,0.0
categorical__industry_description_commodityinspectionservices,0.0
categorical__industry_description_commoditycontracttradingcompanies,0.0
categorical__industry_description_commoditycontractsdealing,0.0
categorical__industry_description_commoditycontractsbrokersoffices,0.0
categorical__industry_description_commoditycontractsbrokerages,0.0
categorical__industry_description_communityfoodservices,0.0
categorical__industry_description_communitycollegesofferingwidevarietyacademictechnicaltraining,0.0
categorical__industry_description_communitycolleges,0.0
categorical__industry_description_communitychests,0.0
categorical__industry_description_communitycentersexceptrecreationalonlyadult,0.0
categorical__industry_description_communitycarefacilitieselderly,0.0
categorical__industry_description_communityactionadvocacyorganizations,0.0
categorical__industry_description_communionwafermanufacturing,0.0
categorical__industry_description_communicationtowerconstruction,0.0
categorical__industry_description_communicationswirecablenonferrousmetalsexceptaluminumcoppermadepurchasednonferrousmetalsexceptaluminumcopperwiredrawingplants,0.0
categorical__industry_description_communicationswirecablenonferrousmadepurchasednonferrouswire,0.0
categorical__industry_description_communicationswirecablecoppermadepurchasedcopperwiredrawingplants,0.0
categorical__industry_description_communicationssignaltestingequipment,0.0
categorical__industry_description_compactspreciousmetalmanufacturing,0.0
categorical__industry_description_commutertransitsystemsmixedmodeegbuscommuterrailsubwaycombination,0.0
categorical__industry_description_commuterrailsystemsexceptmixedmode,0.0
categorical__industry_description_commuterbusoperationexceptmixedmode,0.0
categorical__industry_description_commuteraircarriersscheduled,0.0
categorical__industry_description_commutatorselectricmotormanufacturing,0.0
categorical__industry_description_communitytheaters,0.0
categorical__industry_description_communitysocialserviceprogramadministration,0.0
categorical__industry_description_communityservices,0.0
categorical__industry_description_communitymuseums,0.0
categorical__industry_description_communitymealssocialservices,0.0
categorical__industry_description_communityfoundations,0.0
categorical__industry_description_computercablesetsegmonitorprintermanufacturing,0.0
categorical__industry_description_computeraidedengineeringcaesystemsintegrationdesignservices,0.0
categorical__industry_description_compresssedgasmanufacturingdistribution,0.0
categorical__industry_description_compressorsmotorvehicleairconditioningmanufacturing,0.0
categorical__industry_description_compressorsexceptairconditioningrefrigerationmerchantwholesalers,0.0
categorical__industry_description_compressorscommercialindustrialheatingcoolingapplicationsnewremanufactured,0.0
categorical__industry_description_compressorsairconditioningmerchantwholesalers,0.0
categorical__industry_description_compressionmodifiedwoodmanufacturing,0.0
categorical__industry_description_compressedliquefiedindustrialgasmanufacturing,0.0
categorical__industry_description_compressedgasmanufacturingdistribution,0.0
categorical__industry_description_compressedgasesexceptlpgasmerchantwholesalers,0.0
categorical__industry_description_compostmanufacturing,0.0
categorical__industry_description_completefeedlivestockmanufacturing,0.0
categorical__industry_description_compassesgyroscopicmagneticexceptportablemanufacturing,0.0
categorical__industry_description_comparatorsopticalmanufacturing,0.0
categorical__industry_description_computerprogrammingservicescustom,0.0
categorical__industry_description_computerprogrammingdataprocessingothercomputerrelatedservicescustomcomputerprogrammingservicesdesignassemblyelectroniccontrolsystemscommercialmilitaryaircraftindustry,0.0
categorical__industry_description_computerprintertonercartridgesmanufacturing,0.0
categorical__industry_description_computerperipheralequipmentmerchantwholesalers,0.0
categorical__industry_description_computermatters,0.0
categorical__industry_description_computerinputpreparationservices,0.0
categorical__industry_description_computerinputoutputequipmentmanufacturing,0.0
categorical__industry_description_computerfurniturewoodhouseholdtypemanufacturing,0.0
categorical__industry_description_computerformsmanifoldcontinuousprinting,0.0
categorical__industry_description_computerfacilitiesmanagementservices,0.0
categorical__industry_description_computerequipmentrepairmaintenanceservicesretailingnewcomputers,0.0
categorical__industry_description_computerequipmentrepairmaintenanceservicesretai,0.0
categorical__industry_description_computerdisasterrecoveryservices,0.0
categorical__industry_description_computerdatastorageservices,0.0
categorical__industry_description_computercomputerperipheralequipmentsoftwaremerchantwholesalers,0.0
categorical__industry_description_computersystemsfacilitieseclientsfacilitiesmanagementoperationservices,0.0
categorical__industry_description_computersystemsdesignservices,0.0
categorical__industry_description_computersoftwaresupportservicescustom,0.0
categorical__industry_description_computersoftwarepublisherspackaged,0.0
categorical__industry_description_computersoftwareprogrammingservicescustom,0.0
categorical__industry_description_computersoftwarepackagedmerchantwholesalers,0.0
categorical__industry_description_computersoftwaremailorderhouses,0.0
categorical__industry_description_computersoftwareconsultingservicesconsultants,0.0
categorical__industry_description_computersoftwareanalysisdesignservicescustom,0.0
categorical__industry_description_computersmerchantwholesalers,0.0
categorical__industry_description_computersmanufacturing,0.0
categorical__industry_description_computerserversmanufacturing,0.0
categorical__industry_description_computerrepairmaintenanceservicesretailingnewcomputers,0.0
categorical__industry_description_computerrelatedservices,0.0
categorical__industry_description_computerrelatedhardwareresearchdevelopmentlaboratoriesservices,0.0
categorical__industry_description_computerprogramsoftwaredevelopmentcustom,0.0
categorical__industry_description_concreteblocklaying,0.0
categorical__industry_description_concreteadditivepreparationsegcuringhardeningmanufacturing,0.0
categorical__industry_description_concrete,0.0
categorical__industry_description_concessionoperatorsamusementdeviceexceptgamblingride,0.0
categorical__industry_description_concertorganizersfacilities,0.0
categorical__industry_description_concentratesfrozenfruitjuicemanufacturing,0.0
categorical__industry_description_concentratesflavoringexceptcoffeebasedmanufacturing,0.0
categorical__industry_description_concentratedmedicinalchemicalsuncompoundedmanufacturing,0.0
categorical__industry_description_conagracorporatehqoffice,0.0
categorical__industry_description_computerterminalsmanufacturing,0.0
categorical__industry_description_computertechnician,0.0
categorical__industry_description_computertechnicalsupport,0.0
categorical__industry_description_computersystemsintegratorservices,0.0
categorical__industry_description_concretepatioconstruction,0.0
categorical__industry_description_concretemixingmachineryportablemanufacturing,0.0
categorical__industry_description_concretemanufacturer,0.0
categorical__industry_description_concretefurnitureegbenchestablesmanufacturing,0.0
categorical__industry_description_concreteformssheetmetalexceptstampingsmanufacturing,0.0
categorical__industry_description_concreteformsreconditioningleasing,0.0
categorical__industry_description_concretefloorsurfacing,0.0
categorical__industry_description_concretefinishingmachinerymanufacturing,0.0
categorical__industry_description_concretefinishing,0.0
categorical__industry_description_concretedrymixturemanufacturing,0.0
categorical__industry_description_concretecuttingcoring,0.0
categorical__industry_description_concreteconstructionnoc,0.0
categorical__industry_description_concreteconstruction,0.0
categorical__industry_description_concretecoatingglazingsealing,0.0
categorical__industry_description_concretebuildingproductsmerchantwholesalers,0.0
categorical__industry_description_concretebreakingcuttingdemolition,0.0
categorical__industry_description_concretereinforcingbarrebarmadepurchasedsteelsteelrollingmills,0.0
categorical__industry_description_concretereinforcingbarrebarmadeironsteelmills,0.0
categorical__industry_description_concretereinforcementplacement,0.0
categorical__industry_description_concretepumpingeplacement,0.0
categorical__industry_description_concreteproductsformingmachinerymanufacturing,0.0
categorical__industry_description_concreteprocessingequipmentmerchantwholesalers,0.0
categorical__industry_description_concretepouring,0.0
categorical__industry_description_concretepouredfoundations,0.0
categorical__industry_description_concretepiles,0.0
categorical__industry_description_concretepavingresidentialcommercialdrivewayparkingarea,0.0
categorical__industry_description_concretepavingehighwayroadstreetpublicsidewalk,0.0
categorical__industry_description_conduitsfittingselectricalmanufacturing,0.0
categorical__industry_description_conduitsconcretemanufacturing,0.0
categorical__industry_description_conductorconnectorssolderlessconnectorssleevessolderinglugsmanufacturing,0.0
categorical__industry_description_condommanufacturing,0.0
categorical__industry_description_condominiumtimeshareexchangeservices,0.0
categorical__industry_description_condominiummultifamilyconstructiongeneralcontractors,0.0
categorical__industry_description_condominiummanagersofficesresidential,0.0
categorical__industry_description_condensingunitsairconditioningmerchantwholesalers,0.0
categorical__industry_description_condenserboxesmetalmanufacturing,0.0
categorical__industry_description_condensedevaporatedpowderedwheymanufacturing,0.0
categorical__industry_description_condensedevaporatedmilkmachinerymanufacturing,0.0
categorical__industry_description_concretetanksmanufacturing,0.0
categorical__industry_description_concreterepair,0.0
categorical__industry_description_concretereinforcingmeshmadepurchasedwire,0.0
categorical__industry_description_connectorsterminalselectricaldevicesmanufacturing,0.0
categorical__industry_description_connectorssolderlesswiringdevicesmanufacturing,0.0
categorical__industry_description_connectorselectronicmerchantwholesalers,0.0
categorical__industry_description_connectorselectronicegcoaxialcylindricalprintedcircuitrackpanelmanufacturing,0.0
categorical__industry_description_connectorselectriccordmanufacturing,0.0
categorical__industry_description_connectingrodsautomotivetruckgasolineenginemanufacturing,0.0
categorical__industry_description_congregatelivingfacilityca,0.0
categorical__industry_description_conferencecenternopromotioneventsrentalleasing,0.0
categorical__industry_description_confectionerystorespackagedretailingonly,0.0
categorical__industry_description_confectionerysnackshopsmadepremisescarryoutservices,0.0
categorical__industry_description_confectionerynonchocolatemanufacturing,0.0
categorical__industry_description_confectionerychocolatemadecacaobeans,0.0
categorical__industry_description_confectionerspowderedsugarmanufacturing,0.0
categorical__industry_description_conesicecreammanufacturing,0.0
categorical__industry_description_conduitweldedlockjointmadepurchasedironsteel,0.0
categorical__industry_description_constructionmachineryequipmentrentalleasingoperator,0.0
categorical__industry_description_constructionlathplaster,0.0
categorical__industry_description_constructionformrental,0.0
categorical__industry_description_constructionequipmentexceptcranerentaloperator,0.0
categorical__industry_description_constructionelevatoretemporaryuseduringconstructionerectiondismantling,0.0
categorical__industry_description_constructionbuildings,0.0
categorical__industry_description_constructionadhesivesexceptasphaltgypsumbasemanufacturing,0.0
categorical__industry_description_constructingprestresswirewoundtanks,0.0
categorical__industry_description_constractorsubcontractorspiplinenogasoil,0.0
categorical__industry_description_constantvelocityjointsautomotivetruckbusmanufacturing,0.0
categorical__industry_description_conservationreclamationagencies,0.0
categorical__industry_description_conservationareas,0.0
categorical__industry_description_conservationadvocacyorganizations,0.0
categorical__industry_description_constructionmanagementsinglefamilybuilding,0.0
categorical__industry_description_constructionmanagementsinglefamilyb,0.0
categorical__industry_description_constructionmanagementresidentialremodeling,0.0
categorical__industry_description_constructionmanagementoilrefinerypetrochemicalcomplex,0.0
categorical__industry_description_constructionmanagementmultifamilybuilding,0.0
categorical__industry_description_constructionmanagementmasstransit,0.0
categorical__industry_description_constructionmanagementmarinestructure,0.0
categorical__industry_description_constructionmanagementdam,0.0
categorical__industry_description_constructionmanagementcommercialinstitutionalbuildings,0.0
categorical__industry_description_constructionmanagement,0.0
categorical__industry_description_constructionmaintenance,0.0
categorical__industry_description_consumercreditcounselingservices,0.0
categorical__industry_description_consultingremediationcleaningunion,0.0
categorical__industry_description_consultingengineersprivatepractices,0.0
categorical__industry_description_constructiontypetractorsattachmentsmanufacturing,0.0
categorical__industry_description_constructionsurveyingservices,0.0
categorical__industry_description_constructionsitework,0.0
categorical__industry_description_constructionsandgraveldredging,0.0
categorical__industry_description_constructionsandgravelbeneficiatingeggrindingscreeningwashing,0.0
categorical__industry_description_constructionprojectmanager,0.0
categorical__industry_description_constructionmaterialselectricalmerchantwholesalers,0.0
categorical__industry_description_constructionmanager,0.0
categorical__industry_description_constructionmanagementwatersewagetreatmentplant,0.0
categorical__industry_description_constructionmanagementtunnel,0.0
categorical__industry_description_containerslightgaugemetalexceptcansmanufacturing,0.0
categorical__industry_description_containersindustrialmerchantwholesalers,0.0
categorical__industry_description_containershipbuilding,0.0
categorical__industry_description_containersfoilexceptbagsmanufacturing,0.0
categorical__industry_description_containersaircargolightgaugemetalmanufacturing,0.0
categorical__industry_description_containerboardstockmanufacturing,0.0
categorical__industry_description_contactselectricalexceptcarbongraphitemanufacturing,0.0
categorical__industry_description_contactselectricalcarbongraphitemanufacturing,0.0
categorical__industry_description_contactlensesmanufacturing,0.0
categorical__industry_description_consumptionmeterseggaswatermanufacturing,0.0
categorical__industry_description_consumertypeelectronicstoresegtelevisionscomputerscameras,0.0
categorical__industry_description_consumerpoducts,0.0
categorical__industry_description_consumerlending,0.0
categorical__industry_description_consumerelectronicsrepairmaintenanceservicesretailingnewconsumerelectronics,0.0
categorical__industry_description_consumerelectronicsrental,0.0
categorical__industry_description_consumerelectronicsmerchantwholesalers,0.0
categorical__industry_description_controllerscomptrollersofficesgovernment,0.0
categorical__industry_description_controlequipmentelectricmanufacturing,0.0
categorical__industry_description_controlcircuitrelaysindustrialmanufacturing,0.0
categorical__industry_description_controlcircuitdevicesmagnetsolidstatemanufacturing,0.0
categorical__industry_description_contractservicesexceptsitepreparationrelatedconstructioncontractoractivitiesoilgasfields,0.0
categorical__industry_description_contractpowdercoating,0.0
categorical__industry_description_contractpackagingwarehousedistribution,0.0
categorical__industry_description_contractmanufacturing,0.0
categorical__industry_description_contractlabor,0.0
categorical__industry_description_contractfoodservice,0.0
categorical__industry_description_continuingcareretirementcommunity,0.0
categorical__industry_description_continuingcarecommuniteyassistedlivingfacilityelderly,0.0
categorical__industry_description_contemporaryartmuseums,0.0
categorical__industry_description_contcareretirementcommunities,0.0
categorical__industry_description_containerswoodmanufacturing,0.0
categorical__industry_description_containerspackagingbottlingcanningglassmanufacturing,0.0
categorical__industry_description_conventioncenternopromotioneventsrentalleasing,0.0
categorical__industry_description_conventioncenter,0.0
categorical__industry_description_conveniencestorechain,0.0
categorical__industry_description_conveniencefoodgasolinestations,0.0
categorical__industry_description_convalescenthomeshospitalspsychiatricpatients,0.0
categorical__industry_description_convalescenthomeallemployees,0.0
categorical__industry_description_contructiontoolsdistributor,0.0
categorical__industry_description_controlvalvesindustrialtypemanufacturing,0.0
categorical__industry_description_controlvalvesfluidpowermanufacturing,0.0
categorical__industry_description_controltransformersmanufacturing,0.0
categorical__industry_description_controlsystemegenvironmentalhumiditytemperatureinstallation,0.0
categorical__industry_description_controlscontrolaccessoriesindustrialmanufacturing,0.0
categorical__industry_description_controlpanelselectricpowerdistributionmanufacturing,0.0
categorical__industry_description_controllersprocessvariablesegelectricelectronicmechanicalpneumaticoperationmanufacturing,0.0
categorical__industry_description_cookieshopspremisebakingcarryoutservice,0.0
categorical__industry_description_cookiesfilledmanufacturing,0.0
categorical__industry_description_cookiedeliverystore,0.0
categorical__industry_description_cookedmeatsmadepurchasedcarcasses,0.0
categorical__industry_description_conviecestore,0.0
categorical__industry_description_conveyorsysteminstallation,0.0
categorical__industry_description_conveyorsfarmtypemanufacturing,0.0
categorical__industry_description_conveyorconveyingequipmentmanufacturing,0.0
categorical__industry_description_conveyorbeltsrubbermanufacturing,0.0
categorical__industry_description_conveyingequipmentexceptfarmmerchantwholesalers,0.0
categorical__industry_description_convertingtextiles,0.0
categorical__industry_description_convertibletopsautomotivetruckbusmanufacturing,0.0
categorical__industry_description_convertedpaperpaperboardproductmanufact,0.0
categorical__industry_description_convertedpaperexceptstationeryofficesuppliesmerchantwholesalers,0.0
categorical__industry_description_copierrentalleasing,0.0
